Unnamed: 0,image_id,street,citi,n_citi,bed,bath,sqft,price,img_f1,img_f2,img_f3,img_f4,img_f5
6418,6418,29602 Big Dipper Way,"Murrieta, CA",233,5,3.0,2643,445900,0.0,1.0201697,0.0,0.0,1.914297
4037,4037,1401 Orange Avenue,"Santa Ana, CA",331,5,3.0,1751,695000,0.0,1.4627137,0.0,0.0,1.5728877
8540,8540,402 Hartzell Avenue,"Redlands, CA",304,3,1.0,960,280000,0.0,0.8225628,0.0,0.0,0.5380051
3218,3218,33 Segovia,"San Clemente, CA",319,4,3.0,2342,1149000,0.0,1.675625,0.0,0.0,4.4692593
4282,4282,2974 Milbro Street,"Costa Mesa, CA",89,3,1.1,1100,700000,0.0,0.5514238,0.0,0.0,0.36768636
9644,9644,4806 CLARENCE Way,"Fontana, CA",119,4,3.1,3429,529500,0.0,2.2228768,0.0,0.0,2.525311
436,436,1131 Volante Drive,"Arcadia, CA",16,3,2.0,1973,1258888,0.0,1.2388314,0.0,0.0,2.1177192
2108,2108,635 Camaritas Drive,"Diamond Bar, CA",102,3,2.0,1709,625000,0.0,1.7475214,0.0,0.0,2.00152
13617,13617,372 Mesa Grande Drive,"Shandon, CA",345,2,1.0,820,295000,0.0,0.760105,0.0,0.0,1.8979182
5339,5339,26695 Estate Drive,"Idyllwild, CA",150,2,1.0,864,219000,0.0,0.8838217,0.0,0.0,1.6647849
5366,5366,727 Diamante Court,"San Jacinto, CA",324,2,2.0,1316,229500,0.0,1.275766,0.0,0.0,1.6953825
11860,11860,1579 Norran Ave,"El Cajon, CA",109,3,1.1,1417,524900,0.0,1.8052956,0.0,0.0,1.5249996
15231,15231,12616 Country Meadow Street,"Moorpark, CA",227,4,2.1,2645,749999,0.0,0.2671772,0.0,0.0,0.2042839
10823,10823,2051 S Horne St,"Oceanside, CA",256,7,4.0,3350,1399000,0.0,1.988893,0.0,0.0,3.4025578
8927,8927,7600 Madrona Avenue,"Fontana, CA",119,3,2.0,1343,393000,0.0,2.2628472,0.0,0.0,1.8505799
8560,8560,16311 Fremontia Street,"Hesperia, CA",143,4,2.0,1566,275000,0.0,2.376136,0.0,0.0,1.6615138
12161,12161,3840 FRANKLIN AVE.,"San Diego, CA",320,4,2.1,1540,575000,0.0,0.9321469,0.0,0.0,1.7635337
9406,9406,13516 Jennifer Lane,"Yucaipa, CA",413,4,3.0,1952,449000,0.0,2.6883452,0.0,0.0,4.67632
2850,2850,15624 Derrico Lane,"Canyon Country, CA",63,4,3.0,3891,799999,0.0,0.9741045,0.0,0.0,1.7847135
11882,11882,351 Minnesota Ave,"El Cajon, CA",109,4,2.0,1489,549999,0.0,1.9847839,0.0,0.0,1.8292899
8332,8332,5075 Kickapoo,"Landers, CA",194,3,2.0,1409,199000,0.0,1.093472,0.0,0.0,1.9587939
12655,12655,1053 Morgan Hill Dr,"Chula Vista, CA",80,6,3.0,2880,729900,0.0,1.0223261,0.0,0.0,1.6159701
10028,10028,868 N Euclid Avenue,"Upland, CA",381,3,3.0,2640,618000,0.0,6.947209,0.0,0.0,0.47592542
7072,7072,2180 Del Mar Road,"Norco, CA",243,5,3.0,2619,649900,0.0,1.7692233,0.0,0.0,2.1932104
8740,8740,861 Lorraine Place,"Rialto, CA",307,3,2.0,1051,299000,0.0,1.1530641,0.0,0.0,0.0
6151,6151,29113 Tradewinds Circle,"Lake Elsinore, CA",185,4,2.0,1901,399900,0.0,1.2128487,0.0,0.0,1.9692494
11220,11220,900 N Cleveland St,"Oceanside, CA",256,1,1.0,424,294600,0.0,0.8903817,0.0,0.0,1.6970738
3840,3840,23482 Via Burriana,"Mission Viejo, CA",218,4,3.0,1871,600000,0.0,7.32615,0.0,0.0,0.35865295
12762,12762,14127 Tricia St,"Poway, CA",294,4,2.0,1935,749000,0.0,1.481062,0.0,0.0,2.1912067
10114,10114,6316 Sandhill Place,"Rancho Cucamonga, CA",299,4,2.1,2289,659000,0.0,1.4451065,0.0,0.0,1.9676605
11768,11768,0000 Roadrunner Ridge,"Valley Center, CA",384,2,1.0,1045,460000,0.0,0.635265,0.0,0.0,0.6741408
15101,15101,1812 Lyndhurst Avenue,"Camarillo, CA",59,3,2.0,1795,624000,0.0,1.468863,0.0,0.0,2.194148
2165,2165,626 E 138th Street,"Los Angeles, CA",207,5,3.0,1680,599000,0.0,1.2245693,0.0,0.0,0.026394337
7771,7771,15399 Ranchito Drive,"Perris, CA",278,4,5.0,3200,799999,0.0,2.123462,0.0,0.0,3.053827
1094,1094,15 Glacier,"Mt Baldy, CA",232,2,1.1,1100,350000,0.0,1.0098757,0.0,0.0,2.001281
1276,1276,37921 Avenida De Diego,"Palmdale, CA",267,4,3.0,2380,400802,0.0,1.1547562,0.0,0.0,5.7041016
5323,5323,2880 W Nicolet Street,"Banning, CA",26,3,1.1,1241,249000,0.0,1.0699515,0.0,0.0,0.51635903
10533,10533,1390 Heatheridge Lane,"Chino Hills, CA",78,4,3.0,2587,868000,0.0,1.191363,0.0,0.0,4.5998807
10865,10865,5810 Renault Way,"San Diego, CA",320,4,3.1,2818,1379000,0.0,1.673079,0.0,0.0,1.9549927
10517,10517,12723 Wine Cellar Court,"Rancho Cucamonga, CA",299,5,4.1,3568,848888,0.0,0.75728524,0.0,0.0,1.6377392
6595,6595,26138 Cottonwood Street,"Murrieta, CA",233,5,3.0,2797,519900,0.0,0.82162553,0.0,0.0,1.6699468
7399,7399,70580 Granite Trail,"Mountain Center, CA",231,4,3.0,3333,725000,0.0,0.9458213,0.0,0.0,1.8228549
9097,9097,3922 S Alberta Paseo Street,"Ontario, CA",258,3,2.0,1222,414990,0.0,1.2439035,0.0,0.0,5.1803613
9679,9679,7769 Centro,"Highland, CA",145,4,3.0,3062,569000,0.0,0.40564582,0.0,0.0,0.36793742
3071,3071,2702 Copa De Oro Drive,"Los Alamitos, CA",205,4,3.0,2118,1349000,0.0,1.6033328,0.0,0.0,1.6530867
12825,12825,6551 Forum St,"San Diego, CA",320,4,2.0,1413,799000,0.0,0.57578933,0.0,0.0,0.41199103
7288,7288,16419 Ridge Field Drive,"Riverside, CA",310,5,4.1,4094,676000,0.0,0.7629867,0.0,0.0,1.6929015
3528,3528,791 Via Los Altos,"Laguna Woods, CA",181,2,2.0,1075,249000,0.0,0.0,0.0,0.0,0.32720917
15417,15417,262 Twin Falls Court,"Newbury Park, CA",238,3,2.0,1811,899800,0.0,0.7615597,0.0,0.0,1.9110917
6486,6486,34124 Thistlewood Avenue,"Murrieta, CA",233,5,3.0,2858,498640,0.0,1.2736149,0.0,0.0,4.650644
1690,1690,11586 Welk Avenue,"Pacoima, CA",264,5,2.0,1638,549500,0.0,1.1416736,0.0,0.0,2.0906215
1978,1978,1818 E 214th Street,"Carson, CA",69,4,2.0,1225,593000,0.0,1.6328913,0.0,0.0,4.2268076
416,416,30050 Sagecrest Way,"Castaic, CA",70,5,4.1,3154,1160000,0.0,1.2831581,0.0,0.0,4.2607574
8391,8391,11050 Tamarisk Road,"Adelanto, CA",2,3,2.0,1516,235000,0.0,4.3200955,0.0,0.0,6.974271
3857,3857,1103 W Walnut Avenue,"Orange, CA",259,3,2.0,1200,608000,0.0,1.304017,0.0,0.0,2.4178882
2836,2836,17027 Elgar Avenue,"Torrance, CA",376,3,2.0,1429,839000,0.0,0.6642411,0.0,0.0,0.36697045
757,757,2844 E Avenue R14,"Palmdale, CA",267,3,2.0,1502,289000,0.0,0.26925606,0.0,0.0,1.4850959
13144,13144,23516 Bell Bluff Truck Trl,"Alpine, CA",8,4,3.0,3040,829000,0.0,0.5221324,0.0,0.0,0.7612814
11078,11078,15904 Cuyamaca Forest Rd.,"Julian, CA",161,4,3.1,3719,1599000,0.0,1.0793444,0.0,0.0,1.2600402
2380,2380,6640 Ventura Canyon Avenue,"Valley Glen, CA",385,3,2.0,1650,684900,0.0,0.82529587,0.0,0.0,0.2506348
10464,10464,17100 Branco Drive,"Chino Hills, CA",78,4,3.0,2696,849900,0.0,2.1380901,0.0,0.0,1.7530719
6189,6189,23217 Olivas Avenue,"Nuevo, CA",249,3,3.1,2066,429900,0.0,0.0,0.0,0.0,1.44342
14471,14471,410 Saint Andrews Way,"Santa Maria, CA",336,3,2.1,2615,749000,0.0,1.8971295,0.0,0.0,1.5674592
5915,5915,10414 Rouselle Drive,"Mira Loma, CA",216,3,2.0,1224,395000,0.0,1.3535738,0.0,0.0,2.2626486
6018,6018,42045 Hideaway Street,"Indio, CA",154,4,4.0,2551,349000,0.0,2.6391923,0.0,0.0,3.847166
3096,3096,4 Carlisle Court,"Ladera Ranch, CA",177,5,3.0,2958,1050000,0.0,1.410617,0.0,0.0,1.5178703
6682,6682,9239 Robinson Lane,"Corona, CA",87,2,2.0,1966,535000,0.0,1.1624849,0.0,0.0,1.5221717
5276,5276,53741 Via Bellagio,"La Quinta, CA",175,3,3.1,4837,1995000,0.0,0.919801,0.0,0.0,1.4752492
3188,3188,26511 Via La Jolla,"San Juan Capistrano, CA",325,4,3.1,3329,1299000,0.0,1.2794026,0.0,0.0,0.7349224
3989,3989,1114 W Curie Avenue,"Santa Ana, CA",331,4,3.0,1798,679900,0.0,0.62949574,0.0,0.0,0.13123114
408,408,5100 Alhama Drive,"Woodland Hills, CA",410,5,4.0,3009,1254888,0.0,0.5802,0.0,0.0,1.8251134
10215,10215,3118 Forest Meadow Drive,"Chino Hills, CA",78,4,3.0,2030,708000,0.0,1.1836693,0.0,0.0,2.0597177
6191,6191,24849 Butterchurn Road,"Wildomar, CA",405,4,3.0,2949,415000,0.0,0.5058143,0.0,0.0,1.3679167
10454,10454,3216 Moonlight Court,"Chino Hills, CA",78,3,2.0,1779,825000,0.0,1.2344223,0.0,0.0,0.7180375
12217,12217,8464 Jalal St.,"Lakeside, CA",190,3,2.0,1496,629000,0.0,1.9391799,0.0,0.0,1.4826953
3939,3939,10607 Mona Way,"Stanton, CA",358,4,2.2,2185,619900,0.0,1.5186143,0.0,0.0,1.6387428
8398,8398,1540 W 8th Street,"San Bernardino, CA",318,2,1.0,686,230000,0.0,0.5362636,0.0,0.0,0.0
12056,12056,13033 Morene,"San Diego, CA",320,4,2.0,1288,575000,0.0,6.27553,0.0,0.0,0.0
9206,9206,7469 Redwood Avenue,"Hesperia, CA",143,4,2.0,2322,415000,0.0,0.9476451,0.0,0.0,0.88384855
2969,2969,4883 Marion Avenue,"Baldwin Park, CA",25,5,5.1,2992,949800,0.0,1.4141426,0.0,0.0,1.7731735
8293,8293,28965 Partridge Place,"Lake Arrowhead, CA",182,5,4.0,4435,1750000,0.0,0.0,0.0,0.0,1.7948563
10828,10828,5776 Caminito Empresa,"La Jolla, CA",170,3,2.1,2046,1060000,0.0,0.3861173,0.0,0.0,1.6798888
5711,5711,121 S Ramona Boulevard,"San Jacinto, CA",324,3,2.0,1118,310000,0.0,0.42749083,0.0,0.0,0.1663735
14038,14038,131 Trinity Avenue,"Arroyo Grande, CA",18,3,2.0,2183,749000,0.0,4.6592093,0.0,0.0,0.3689451
8109,8109,5753 Malachite Avenue,"Alta Loma, CA",9,6,4.1,4987,1200000,0.0,0.67045635,0.0,0.0,1.4918972
10254,10254,12272 Clydesdale Drive,"Rancho Cucamonga, CA",299,5,3.0,3322,725000,0.0,1.4008722,0.0,0.0,1.6609632
4941,4941,73060 JOSHUA TREE Street,"Palm Desert, CA",265,4,3.1,5062,1400000,0.0,1.1087031,0.0,0.0,2.055036
2879,2879,22233 AVENUE SAN LUIS,"Woodland Hills, CA",410,3,3.0,1330,899000,0.0,0.55010444,0.0,0.0,0.51890206
10783,10783,14271 BOURGEOIS WAY,"San Diego, CA",320,5,3.0,2888,1159000,0.0,0.41296533,0.0,0.0,0.53433895
5897,5897,14796 Van Gogh Avenue,"Moreno Valley, CA",228,4,2.1,1749,349500,0.0,1.4383249,0.0,0.0,1.598015
2031,2031,812 W 53rd Street,"Los Angeles, CA",207,3,2.0,1189,589000,0.0,1.700867,0.0,0.0,1.9460384
3265,3265,22 Santa Barbara Place,"Laguna Niguel, CA",180,4,3.0,3208,1600000,0.0,1.4344995,0.0,0.0,3.6728184
5446,5446,38026 Via Del Largo,"Murrieta, CA",233,3,2.0,1248,239000,0.0,0.7159733,0.0,0.0,1.9766487
13128,13128,3654 Jackdaw St,"San Diego, CA",320,2,1.0,836,798000,0.0,1.7282377,0.0,0.0,2.489771
1909,1909,8735 Cantaloupe Avenue,"Panorama City, CA",270,3,2.0,1547,579900,0.0,1.5657216,0.0,0.0,1.8451465
3613,3613,13400 Del Monte,"Seal Beach, CA",343,2,2.0,1000,395000,0.0,5.922574,0.0,0.0,0.7381636
5642,5642,15840 Avenida Ramada,"Desert Hot Springs, CA",101,3,1.1,1104,285000,0.0,0.31463426,0.0,0.0,0.17595236
2562,2562,841 MIRA VALLE Street,"Monterey Park, CA",225,5,3.0,1817,769000,0.0,0.692785,0.0,0.0,5.4668007
6172,6172,9078 Desert Acacia Lane,"Corona, CA",87,3,2.0,1686,455000,0.0,1.1859077,0.0,0.0,2.2496853
7810,7810,76310 Shoshone Drive,"Indian Wells, CA",153,4,5.1,4091,895000,0.0,0.83515495,0.0,0.0,1.5181276
13158,13158,7501 Prairie Mound Way,"San Diego, CA",320,6,2.0,1780,809000,0.0,2.2955575,0.0,0.0,3.1476445
8048,8048,17575 Log Hill Drive,"Riverside, CA",310,4,3.1,4739,975000,0.0,1.373549,0.0,0.0,1.8303745
720,720,42708 Alderwood Road,"Lake Hughes, CA",187,3,1.0,1008,235500,0.0,1.2114134,0.0,0.0,0.9210712
3610,3610,1621 Interlachen Road,"Seal Beach, CA",343,2,1.0,1000,369000,0.0,0.0,0.0,0.0,0.3141433
8779,8779,470 Vista Lane,"Big Bear, CA",38,3,2.0,1638,349000,0.0,0.0,0.0,0.0,0.35663277
7047,7047,41830 6th Street,"Temecula, CA",368,3,2.0,2046,598000,0.0,1.0458523,0.0,0.0,1.5382644
9625,9625,42578 Donez Way,"Big Bear, CA",38,4,3.0,2213,549000,0.0,0.5975061,0.0,0.0,2.1283476
9717,9717,3864 S Dryden Avenue,"Ontario, CA",258,4,3.1,2709,575990,0.0,2.115333,0.0,0.0,4.843626
11901,11901,818 N Cedar Street,"Escondido, CA",115,4,2.0,1844,525000,0.0,1.0634521,0.0,0.0,2.3946946
9189,9189,18125 Orange Street,"Hesperia, CA",143,4,3.0,3169,449500,0.0,1.0337534,0.0,0.0,0.24973524
12027,12027,16414 Ramada Dr,"San Diego, CA",320,2,2.0,1710,599900,0.0,1.5343926,0.0,0.0,3.3073344
13746,13746,197 Honey Way,"Templeton, CA",370,3,2.0,1177,465000,0.0,0.34015727,0.0,0.0,0.48378062
15094,15094,6219 Calle Bodega,"Camarillo, CA",59,4,2.0,1574,600000,0.0,0.84690714,0.0,0.0,1.8532411
8590,8590,209 N Orange Avenue,"Rialto, CA",307,1,1.0,760,274900,0.0,0.7167858,0.0,0.0,0.61366725
2507,2507,20914 Flapjack Drive,"Diamond Bar, CA",102,4,2.0,1733,710000,0.0,2.4778218,0.0,0.0,3.013578
4981,4981,22760 Deer Run Court,"Murrieta, CA",233,5,4.1,4255,1179000,0.0,0.9537151,0.0,0.0,1.655444
14746,14746,2824 Dewdrop Place,"Westlake Village, CA",401,5,5.1,5330,1969000,0.0,0.049641557,0.0,0.0,0.07989055
10217,10217,9811 Whirlaway Street,"Alta Loma, CA",9,4,3.1,2440,749000,0.0,0.74581593,0.0,0.0,0.12341261
10904,10904,8145 Silverwind,"San Diego, CA",320,4,4.1,5162,1885900,0.0,2.2296207,0.0,0.0,4.650499
8647,8647,7781 Del Rosa Avenue,"San Bernardino, CA",318,2,1.0,1024,275000,0.0,4.3013883,0.0,0.0,8.041992
10830,10830,10222 Sienna Hills Dr,"San Diego, CA",320,5,3.1,3574,1125000,0.0,0.951494,0.0,0.0,2.0042431
1400,1400,14808 S Frailey Avenue,"Compton, CA",85,2,1.0,1006,395000,0.0,5.936565,0.0,0.0,0.7469634
10012,10012,419 Hemlock Drive,"Lake Arrowhead, CA",182,3,2.0,1500,648000,0.0,0.7891814,0.0,0.0,1.5734564
1008,1008,44516 Avenida Del Sol,"Lancaster, CA",193,4,3.0,1679,310000,0.0,1.1523668,0.0,0.0,2.2677479
3679,3679,28012 Via Bonalde,"Mission Viejo, CA",218,2,1.0,1000,499999,0.0,1.7331909,0.0,0.0,6.074567
2904,2904,24114 Eshelman Avenue,"Lomita, CA",202,3,2.0,2803,899900,0.0,0.9243254,0.0,0.0,0.6953263
9260,9260,7430 Shorthorn Street,"Chino, CA",79,3,2.1,1732,443880,0.0,0.7524238,0.0,0.0,1.3634578
6388,6388,29704 Masters Drive,"Murrieta, CA",233,3,3.0,2154,445000,0.0,3.2334058,0.0,0.0,4.832319
6718,6718,45077 Stoney Hill Drive,"Temecula, CA",368,5,4.1,3512,585900,0.0,1.912276,0.0,0.0,2.3651721
6713,6713,18255 Roberts Road,"Riverside, CA",310,4,3.0,2624,570000,0.0,0.846182,0.0,0.0,0.40214518
3424,3424,934 Avenida Majorca,"Laguna Woods, CA",181,2,2.0,1010,220000,0.0,0.8425625,0.0,0.0,1.2653311
6229,6229,25415 Lacebark Drive,"Murrieta, CA",233,4,3.0,2079,409000,0.0,1.3295094,0.0,0.0,1.8114725
12924,12924,2429 Union St,"San Diego, CA",320,1,1.0,520,749000,0.0,1.67299,0.0,0.0,1.452417
9628,9628,3553 Sugarberry Court,"San Bernardino, CA",318,4,2.0,2131,529184,0.0,1.6673753,0.0,0.0,6.380609
13985,13985,2900 Cedar Avenue,"Morro Bay, CA",230,3,2.0,1402,649000,0.0,1.1434957,0.0,0.0,0.21568938
10384,10384,775 Kuffel Canyon Road,"Lake Arrowhead, CA",182,3,3.0,3056,799500,0.0,0.0,0.0,0.0,0.061242662
88,88,226 Spruce Street,"Tehachapi, CA",367,4,2.1,1967,249950,0.0,0.0,0.0,0.0,0.41531393
15201,15201,2277 E Brower Street,"Simi Valley, CA",349,5,3.1,2695,729999,0.0,0.26409885,0.0,0.0,0.2926583
13926,13926,756 Clearview Lane,"San Luis Obispo, CA",326,3,3.0,2099,625000,0.0,0.16524184,0.0,0.0,0.068304785
2383,2383,1414 Manley Drive,"San Gabriel, CA",323,3,2.0,1803,750000,0.0,1.1630514,0.0,0.0,2.251533
4537,4537,1827 Coastal Way,"Costa Mesa, CA",89,2,2.2,1611,799999,0.0,1.0468088,0.0,0.0,1.3769301
8570,8570,10591 Chevron Court,"Adelanto, CA",2,4,2.0,1972,291990,0.0,1.0676496,0.0,0.0,5.6084466
5559,5559,12775 Avenida Alta Loma,"Desert Hot Springs, CA",101,3,2.0,1495,259000,0.0,1.0616572,0.0,0.0,0.33595908
8642,8642,832 Pine Lane,"Big Bear, CA",38,2,2.0,1098,299999,0.0,1.1244379,0.0,0.0,1.8231006
3274,3274,1311 ANTIGUA Way,"Newport Beach, CA",240,4,4.0,3224,1710888,0.0,0.99572176,0.0,0.0,2.0694044
11372,11372,1064 Olive Ave,"Vista, CA",394,3,1.1,1127,389000,0.0,1.5580308,0.0,0.0,2.1483293
13317,13317,28377 Faircrest Way,"Escondido, CA",115,4,3.0,3718,979000,0.0,0.77534056,0.0,0.0,1.6212125
65,65,14228 Yellowstone Drive,"Pine Mountain Club, CA",282,2,2.0,949,209750,0.0,0.0,0.0,0.0,0.507545
4163,4163,3918 S Birch Street,"Santa Ana, CA",331,3,2.0,1672,699800,0.0,1.1417112,0.0,0.0,1.8698193
830,830,1129 E Avenue J10,"Lancaster, CA",193,3,3.0,1980,290000,0.0,0.51706266,0.0,0.0,0.76252913
6176,6176,1515 Coronado,"Beaumont, CA",29,3,3.0,2700,432800,0.0,1.563624,0.0,0.0,0.59628177
2278,2278,1815 E Danes Drive,"West Covina, CA",397,3,3.0,2033,649000,0.0,5.599074,0.0,0.0,0.365069
7860,7860,75235 Purple Hills Road,"Indian Wells, CA",153,4,3.1,3032,875000,0.0,1.3187305,0.0,0.0,1.8773255
10265,10265,43140 Moonridge Road,"Big Bear, CA",38,5,3.0,2937,699000,0.0,0.5733454,0.0,0.0,0.0
10577,10577,5667 Avenida De Portugal,"Chino Hills, CA",78,4,3.1,3100,899990,0.0,2.2729099,0.0,0.0,1.3872823
14902,14902,238 Everett Street,"Moorpark, CA",227,3,2.0,1344,496999,0.0,1.1010443,0.0,0.0,2.0497665
6578,6578,30137 Slate Street,"Murrieta, CA",233,5,3.0,3900,530000,0.0,1.616912,0.0,0.0,1.8304226
12918,12918,1101 Vista Grande Rd,"El Cajon, CA",109,5,2.1,3396,799000,0.0,0.6606117,0.0,0.0,1.6562395
10100,10100,6220 Athena Street,"Chino, CA",79,5,3.0,2967,649000,0.0,0.49119002,0.0,0.0,0.4504465
9248,9248,2536 W Sunrise Drive,"Rialto, CA",307,4,3.0,1895,439000,0.0,1.2560961,0.0,0.0,2.0565252
14874,14874,3991 S Camulos Street,"Piru, CA",286,4,2.1,1469,449999,0.0,0.09793852,0.0,0.0,0.34891784
12810,12810,2049 Countrywood Way,"Encinitas, CA",113,3,3.0,1603,747000,0.0,0.5678206,0.0,0.0,1.9355628
508,508,14720 Horticultural Drive,"Hacienda Heights, CA",136,4,6.0,4351,1680000,0.0,1.7805647,0.0,0.0,1.498241
8658,8658,31418 Ocean View Drive,"Running Springs, CA",316,4,2.0,1704,259900,0.0,0.45669174,0.0,0.0,2.0013578
12101,12101,9920 Summertree Lane,"Santee, CA",341,4,2.0,1505,575000,0.0,4.5805154,0.0,0.0,6.82282
10789,10789,201 Sierra Ridge Drive,"Encinitas, CA",113,5,4.0,3276,1349900,0.0,0.9494737,0.0,0.0,1.815033
104,104,2310 St Bernard Drive,"Pine Mountain Club, CA",282,3,2.0,1800,270000,0.0,0.99273694,0.0,0.0,3.7989852
11874,11874,1228 Persimmon Ave,"El Cajon, CA",109,3,2.0,1225,499000,0.0,0.64790326,0.0,0.0,0.0
13447,13447,125 Palomar Avenue,"Pismo Beach, CA",287,4,2.1,1768,998500,0.0,0.11995602,0.0,0.0,0.0
8268,8268,780 W 25th Street,"Upland, CA",381,4,3.1,5633,1549000,0.0,0.07265417,0.0,0.0,1.4118804
9219,9219,17795 Sunburst Road,"Victorville, CA",391,4,3.0,2498,410000,0.0,1.2796642,0.0,0.0,1.3358285
5289,5289,18493 Halter Lane,"Riverside, CA",310,8,7.1,8893,1549900,0.0,0.75099033,0.0,0.0,1.5155193
283,283,40171 Wilson Street,"Caliente, CA",56,3,2.1,2040,550000,0.0,0.87142885,0.0,0.0,1.7390599
1683,1683,1828 E DIANE Drive,"Compton, CA",85,3,1.0,1020,459000,0.0,1.6362312,0.0,0.0,1.6430798
6433,6433,5716 Birchwood Drive,"Riverside, CA",310,3,2.1,1859,449900,0.0,1.3278172,0.0,0.0,3.6507163
4331,4331,24971 Mansilla Street,"Laguna Niguel, CA",180,3,2.1,1280,749000,0.0,0.34849352,0.0,0.0,0.57826096
135,135,1620 Bernina Drive,"Pine Mountain Club, CA",282,3,2.0,1688,274960,0.0,1.3549645,0.0,0.0,0.2906115
6615,6615,38674 Royal Troon Drive,"Murrieta, CA",233,4,3.0,3155,510000,0.0,0.47924903,0.0,0.0,1.3807445
3562,3562,919 Avenida Majorca,"Laguna Woods, CA",181,2,2.0,1010,332000,0.0,0.55050963,0.0,0.0,1.4016947
1582,1582,145 E 77th Street,"Los Angeles, CA",207,3,2.0,1027,499000,0.0,1.0603495,0.0,0.0,1.4691797
2905,2905,10169 Rio Hondo,"El Monte, CA",111,6,3.0,3129,995900,0.0,0.61483145,0.0,0.0,0.7878076
15332,15332,2787 N Atherwood Avenue,"Simi Valley, CA",349,5,2.1,3180,797777,0.0,1.2656564,0.0,0.0,2.173762
11800,11800,3744 41St St,"San Diego, CA",320,2,1.0,1012,519900,0.0,0.98861694,0.0,0.0,0.33203214
9508,9508,4404 Rima Drive,"Fontana, CA",119,4,2.1,2706,532214,0.0,0.84910184,0.0,0.0,1.7811857
4175,4175,120 N Trevor Street,"Anaheim, CA",12,3,4.0,1842,699900,0.0,0.4040311,0.0,0.0,0.63401186
12954,12954,592 S Hidden Trails,"Escondido, CA",115,5,4.1,3740,789000,0.0,1.2503707,0.0,0.0,1.7420669
14275,14275,1045 Ash Street,"Arroyo Grande, CA",18,4,3.0,2262,834900,0.0,0.4684141,0.0,0.0,0.6828754
11169,11169,29592 Lilac,"Campo, CA",61,2,2.0,946,285000,0.0,0.793502,0.0,0.0,4.3279924
1891,1891,20628 Londelius Street,"Winnetka, CA",408,4,2.0,1479,586500,0.0,0.9063375,0.0,0.0,0.31897795
15302,15302,2019 Newcastle Drive,"Oxnard, CA",261,6,4.0,3401,799000,0.0,2.1360128,0.0,0.0,1.9478251
4140,4140,160 Luneta Lane,"Ladera Ranch, CA",177,2,3.0,1539,659990,0.0,2.1190884,0.0,0.0,1.9168403
2652,2652,9958 Noble Avenue,"Mission Hills, CA",217,4,3.0,2300,749950,0.0,0.9635307,0.0,0.0,1.3707584
218,218,29442 Fawn Way,"Tehachapi, CA",367,4,2.0,2252,388950,0.0,1.0286835,0.0,0.0,1.481294
13576,13576,4455 Vista Del Lago,"Santa Margarita, CA",335,4,2.0,2958,1600000,0.0,1.3846402,0.0,0.0,6.613383
1029,1029,237 Tahquitz Place,"Palmdale, CA",267,3,3.0,1732,319900,0.0,0.9998716,0.0,0.0,5.4104075
6460,6460,42190 Tranquillo Place,"Bermuda Dunes, CA",34,3,3.0,1593,499000,0.0,1.4026597,0.0,0.0,1.8721849
12124,12124,822 S Grade,"Alpine, CA",8,3,2.0,1800,599950,0.0,0.9145975,0.0,0.0,0.5163317
2033,2033,2125 E James Avenue,"West Covina, CA",397,4,2.0,1753,585000,0.0,0.8805084,0.0,0.0,1.6875032
11925,11925,4260 36th Street,"San Diego, CA",320,2,1.0,675,525000,0.0,0.8738622,0.0,0.0,1.2872943
14576,14576,5328 Via Capote,"Newbury Park, CA",238,4,3.0,3159,1069000,0.0,1.0720875,0.0,0.0,1.6739687
14227,14227,741 Orchard Road,"Nipomo, CA",242,3,2.0,2004,849999,0.0,1.2946541,0.0,0.0,3.7297835
10892,10892,17412 La Brisa,"Rancho Santa Fe, CA",302,5,3.1,3300,1795000,0.0,1.0486723,0.0,0.0,0.47512895
9313,9313,5762 Shady Rock Lane,"Fontana, CA",119,3,2.1,2344,499900,0.0,0.5200644,0.0,0.0,1.4630164
10567,10567,9738 flying mane Lane,"Rancho Cucamonga, CA",299,5,3.0,2322,815000,0.0,1.6947588,0.0,0.0,3.716463
9754,9754,6156 Cooper Avenue,"Fontana, CA",119,5,3.0,2565,569000,0.0,0.44716418,0.0,0.0,0.21670946
9046,9046,2675 Viking Lane,"Running Springs, CA",316,4,3.0,2390,396000,0.0,0.9365576,0.0,0.0,2.171979
6949,6949,37887 Vista Lago Road,"Winchester, CA",407,3,2.1,2305,650000,0.0,0.9746561,0.0,0.0,1.4500175
13109,13109,3065 Starry Night,"Escondido, CA",115,5,4.1,3640,799000,0.0,0.80900735,0.0,0.0,1.5176916
5201,5201,100 Chalaka Place,"Palm Desert, CA",265,4,4.1,4230,1800000,0.0,0.5597887,0.0,0.0,1.809828
25,25,11001 Meacham Road,"Bakersfield, CA",24,2,1.0,966,239900,0.0,2.249111,0.0,0.0,2.1433687
14221,14221,915 Lenosa Lane,"Atascadero, CA",21,4,2.1,2502,899000,0.0,0.7966918,0.0,0.0,1.2421752
5986,5986,82559 Pisa Court,"Indio, CA",154,6,3.0,2626,369900,0.0,0.7900439,0.0,0.0,0.26109737
7268,7268,11529 Alton Drive,"Corona, CA",87,3,2.0,2056,649990,0.0,2.1306856,0.0,0.0,2.0785003
1730,1730,9248 Coachman Avenue,"Whittier, CA",404,3,1.1,1155,540000,0.0,1.5003314,0.0,0.0,2.0047193
